date,open,high,low,close,volume,bb_bbh,bb_bbl,bb_bbm,ATR,ROCI_10,ROCI_20,ROCI_40,ROCI_60,ROCI_120,close_change
2012-08-30,1.25282,1.2562200000000001,1.2486,1.2504899999999999,45736,1.2601711735528425,1.2225758264471582,1.2413735000000004,0.01015721102132686,1.2190087661785654,2.6733884541804476,0.927360774818384,-0.0854933043561736,-5.072458267226401,0
2012-08-31,1.25047,1.2636100000000001,1.24925,1.25778,60965,1.2623819426078249,1.222285057392176,1.2423335000000004,0.010367350470260524,1.9890533144131313,1.5501622826139518,2.3675622003922743,0.7771937696301553,-4.971365538917185,1
2012-09-03,1.2570000000000001,1.26096,1.25589,1.25911,36045,1.2645859674708986,1.2220010325291024,1.2432935000000005,0.010102482946747504,2.0001296155279302,1.5484994878660454,2.2718780967233663,0.7126859702447588,-4.778794524691831,1
2012-09-04,1.25912,1.26264,1.25545,1.25647,49588,1.266101797637062,1.2221562023629389,1.2441290000000005,0.00995685879941013,0.7521510075455616,1.347841517713106,2.582378106528204,0.07486878051499692,-4.90077352749732,0
2012-09-05,1.25652,1.26229,1.25003,1.2599,56699,1.2679990610003649,1.2226099389996357,1.2453045000000003,0.010072015859439622,0.5715471686064191,1.9015035708797503,2.954034729315639,-0.25650363380147173,-4.5291625936787305,1
2012-09-06,1.25995,1.26501,1.256,1.26296,61035,1.2697866632512014,1.2240793367487992,1.2469330000000003,0.010018915066467638,0.5333290879276703,2.6471281463601146,3.5017988412020813,-0.06330315882761853,-4.810859291975357,1
2012-09-07,1.26299,1.28159,1.2625,1.28149,61622,1.2753999787069086,1.223740021293092,1.2495700000000003,0.010472469313144259,2.424969028493788,4.292166836215667,4.62851077726975,1.9118056383951698,-4.060700890149945,1
2012-09-10,1.28084,1.28111,1.27545,1.27569,49555,1.2787410868432196,1.2246579131567812,1.2516995000000004,0.010250845847487047,2.076431897834743,3.4538966831562647,3.963131387218225,0.5747398297067186,-4.169201992202457,0
2012-09-11,1.2757,1.2869700000000002,1.27535,1.28535,58149,1.2835550666097701,1.2251739333902305,1.2543645000000003,0.010319303555112704,2.31153138954557,4.326123128119792,4.560355977840867,1.170423776840262,-3.468915691605206,1
2012-09-12,1.28534,1.2935,1.28147,1.28982,66779,1.288005240085841,1.2268237599141596,1.2574145000000003,0.010404838377357069,2.9516937517959208,4.964111912241007,5.018808317999002,2.868764206244771,-3.023969203933711,1
2012-09-13,1.28983,1.3000200000000002,1.28556,1.2989600000000001,65306,1.2944136970538946,1.2267683029461058,1.2605910000000002,0.010607596458489223,3.876080576414065,5.142339104603262,5.788839300257376,3.347150506408679,-2.633985458361438,1
2012-09-14,1.29892,1.31673,1.29788,1.3128600000000001,68518,1.3030097742978868,1.2261332257021136,1.2645715000000002,0.011019716635564763,4.379144206459019,6.455301033853654,8.00809530077662,5.0069585526210725,-1.4265763668854012,1
2012-09-17,1.31192,1.31705,1.30821,1.3115700000000001,58138,1.3093915306347113,1.2274664693652892,1.2684290000000003,0.010910730803786522,4.166435021562863,6.249898737868801,8.255540423424558,5.008766943419202,-0.877431641953468,0
2012-09-18,1.31156,1.31195,1.3028,1.30464,61314,1.3139208826776794,1.2286921173223209,1.2713065000000001,0.010822694263597197,3.833756476477755,4.6147431219879875,8.191664040601736,4.647469319002175,-0.7191288267926823,0
2012-09-19,1.30463,1.30835,1.29919,1.30469,57686,1.3179828635969641,1.2298251364030366,1.2739040000000004,0.010739559550417329,3.555044051115159,4.146909973338437,7.324476617447457,4.862601371173214,-0.13165851455516764,1
2012-09-20,1.3047,1.30575,1.2918,1.29669,66134,1.3202896587207484,1.2315613412792517,1.2759255,0.010900081572896458,2.6707100779121915,3.218282839539583,5.579891870766004,2.3869684001073663,-0.9744549238229872,0
2012-09-21,1.29671,1.30465,1.29544,1.29782,62939,1.3220711722355765,1.234446827764424,1.2782590000000003,0.010815577494251643,1.2742978876151945,3.730168245214402,5.339967370924411,2.4761934842000404,-0.961523786267011,1
2012-09-24,1.29749,1.29888,1.2889899999999999,1.29292,48734,1.3226220711780257,1.238213928821975,1.2804180000000003,0.01076929861953907,1.350641613558159,3.455118664682253,5.468724508108479,2.8265122715487863,-1.1566836130117248,0
2012-09-25,1.29293,1.29693,1.28851,1.2899399999999999,53417,1.3229867647532199,1.241212235246781,1.2820995000000004,0.01065183368856211,0.3571011786672791,2.6768870740501804,4.852711666016376,2.325839666195982,-1.5921453147290734,0
2012-09-26,1.2899,1.29114,1.2834,1.28712,51623,1.3224636571924349,1.245163342807566,1.2838135000000004,0.010506242004133998,-0.20933153463273363,2.7361833913348943,5.291057229802695,2.748485259721095,-2.3858999833153716,0
2012-09-27,1.2871299999999999,1.29267,1.28275,1.2911700000000002,56813,1.3214286539301348,1.2502663460698662,1.2858475000000005,0.010476929903927294,-0.5997105376608951,3.2531247750881875,6.013481891405926,4.210653753026638,-1.2580107370642735,1
2012-09-28,1.29118,1.29582,1.28372,1.28566,59553,1.3204182341822546,1.2540647658177466,1.2872415000000006,0.010558083408730929,-2.0718126837591297,2.2166038575903677,3.801127097159651,4.636645533047389,-2.161240734821848,0
2012-10-01,1.2846,1.2937100000000001,1.28023,1.28865,56521,1.3192813874781162,1.258155612521885,1.2887185000000005,0.010704179238294389,-1.7475239598344006,2.3461016114557207,3.9309304707599746,4.671280276816623,-1.8216310111537664,1
2012-10-02,1.2886600000000001,1.29663,1.28789,1.29182,50528,1.317235291130795,1.2637367088692064,1.2904860000000007,0.010605970276379668,-0.982646553838611,2.813437646740471,4.199199845131315,5.468469351098922,-1.5486152392275137,1
2012-10-03,1.2918100000000001,1.29356,1.2876,1.29039,50494,1.3147949099989453,1.269226090001056,1.2920105000000006,0.010373671762560684,-1.0960458039840866,2.4200333359790385,4.3675539271589106,5.4455566905005135,-1.766900121802693,0
2012-10-04,1.2903799999999999,1.3030000000000002,1.29006,1.30161,58342,1.3127534993022532,1.2751325006977483,1.2939430000000007,0.010501988174432658,0.3794276195544067,3.06027110914042,5.788408553385517,6.669234488580022,-1.522247357629767,1
2012-10-05,1.3016,1.307,1.2992700000000001,1.30331,49624,1.3133535648419958,1.2767144351580055,1.2950340000000007,0.010363388765711015,0.42301705937649253,1.7027054444435734,6.067955239064086,6.410026126714554,-0.9296562628274293,1
2012-10-07,1.30251,1.30261,1.30224,1.30241,109,1.3126337597129354,1.2801062402870655,1.2963700000000005,0.009898719327425459,0.733997463106766,2.094552751844106,5.620793123023273,6.140694016592508,-1.2944395182987354,0
2012-10-08,1.3024,1.30247,1.29364,1.2966600000000001,39717,1.3123938135884905,1.2814771864115104,1.2969355000000005,0.009845283361054192,0.5209544629983008,0.8799159761932667,5.244105352867177,5.480399254854441,-1.8819096047762613,0
2012-10-09,1.29665,1.29893,1.28576,1.28837,51115,1.31246703550368,1.281258964496321,1.2968630000000005,0.010011519193001476,0.09711604201628235,-0.11241878711757852,4.846112530720528,4.900747447442573,-2.50847508929112,0
2012-10-10,1.28836,1.29116,1.2834,1.28731,48320,1.3123895402879904,1.2801714597120104,1.2962805000000004,0.009898943233351401,-0.2989536621823769,-0.8968713432284411,4.199347595574005,4.84004951623938,-2.857724988303481,0
2012-10-11,1.28732,1.29501,1.2824200000000001,1.29262,46917,1.3095201136279397,1.281016886372061,1.2952685000000004,0.010033496071683825,0.54135619059472,-1.5416723793854663,4.814109061423081,6.342964328024214,-2.3509148322177933,1
2012-10-12,1.29264,1.29902,1.29211,1.29515,38145,1.306582876178762,1.282312123821239,1.2944475000000004,0.009877321268099632,0.5044038334691305,-1.2519347042094664,4.919719382382006,6.900251743634198,-2.146483725709454,1
2012-10-14,1.29454,1.29531,1.29451,1.2953,57,1.3051949076526608,1.28276609234734,1.2939805000000004,0.009423455204694646,0.2693873759502042,-0.7159063036546577,3.8657995814255477,7.417113097706199,-1.550505434369552,1
2012-10-15,1.29531,1.2977299999999998,1.28894,1.29471,43034,1.3035777711433503,1.2833852288566505,1.2934815000000004,0.009391782444459906,0.33478250761398504,-0.7649326659972774,3.3502562383255956,6.503516637189992,-1.5519496319727506,0
2012-10-16,1.2947,1.30593,1.29416,1.30522,44785,1.3051644054653364,1.2826515945346646,1.2939080000000005,0.009510693322236915,0.27734882184372533,0.6578287794307158,3.89728240969227,6.274426784783733,-0.22931922765284993,1
2012-10-17,1.30524,1.3138,1.30518,1.31175,50153,1.3082196701788875,1.2809893298211132,1.2946045000000004,0.009466158656125073,0.6475819260191361,1.0733383674161285,4.843543939575589,6.470621656940173,0.5241740809710982,1
2012-10-18,1.31174,1.31272,1.30544,1.30653,46863,1.3098244821090737,1.2807455178909268,1.2952850000000002,0.009356850723318828,0.31633663746438534,1.052656003465017,4.544145182197889,6.578947368421062,0.46212284317041247,0
2012-10-19,1.30654,1.30756,1.3011700000000002,1.30223,44389,1.3105220476234507,1.2812769523765501,1.2958995000000004,0.009208508187152882,0.42956519056652104,0.9527574925965654,3.6551488088131077,5.85170373260502,0.725528870325246,0
2012-10-21,1.30198,1.30259,1.30176,1.3019999999999998,48,1.3109134702522498,1.2823735297477508,1.2966435000000003,0.008789582777795232,1.0579259063778113,1.156069364161833,3.9238849334312342,6.508294885638547,0.6625793432965037,0
2012-10-22,1.3020100000000001,1.30819,1.30146,1.3058,37651,1.3119444248342238,1.2828055751657765,1.2973750000000002,0.008686603638905466,1.4363284678904162,1.133080849152313,4.423066158066054,7.214700352237003,1.1017598736421537,1
2012-10-23,1.30579,1.3074,1.2950700000000002,1.29846,45852,1.3115581510365981,1.2844718489634022,1.2980150000000001,0.008868773456960178,0.45179557797340636,0.9955975918983185,3.2342699041167813,4.834568618902286,1.264973795857242,0
2012-10-24,1.29845,1.2995299999999999,1.2919100000000001,1.29718,50667,1.3112979431706486,1.2855850568293519,1.2984415000000002,0.008806334784112156,0.15673860170636422,0.6619330306910276,3.023564263646548,4.618883628650461,1.9162626984812996,0
2012-10-25,1.29719,1.30217,1.29257,1.29324,45862,1.3112368952705076,1.2857881047294928,1.2985125000000002,0.008846018044906551,-0.1590365166370687,0.10992243501416427,2.9264526809235374,4.3137381428663595,1.7113914493346336,0
2012-10-26,1.29325,1.29548,1.28813,1.2938,46816,1.3110539532373264,1.286312046762674,1.2986830000000003,0.008771217142661223,-0.07028600999451355,0.26426119235271006,2.69068973728074,4.643356869596178,1.9004938291051994,1
2012-10-28,1.2940399999999999,1.29449,1.29399,1.2941200000000002,386,1.3107555964887445,1.285861403511256,1.2983085000000003,0.008367156285528154,-0.8504313449073634,-0.5754411843793282,2.4672198644454357,5.179658482269874,1.2890854302821748,1
2012-10-29,1.29413,1.2942200000000001,1.28839,1.29017,34813,1.310357705216354,1.2849452947836464,1.2976515000000002,0.008240298471251756,-1.645130550790923,-1.008202192878128,0.6773365379363102,4.998575788402851,0.670266389924944,0
2012-10-30,1.29016,1.2982,1.28846,1.29613,35976,1.3098669690629774,1.2848080309370236,1.2973375000000005,0.008315283547689173,-0.7960016226186896,-0.4821830299214581,1.602270144000503,5.111507582515604,2.2023340167166072,1
2012-10-31,1.29614,1.30193,1.2945200000000001,1.29554,43595,1.3098325736990946,1.2847304263009063,1.2972815000000004,0.00827001937030471,-0.5137341329872669,-0.08637576542811777,0.7927801766055876,5.153199951300663,2.9816459066953835,0
2012-11-01,1.2955299999999998,1.29811,1.29234,1.29411,38330,1.309540496115941,1.2855965038840598,1.2975685000000003,0.008145018401789477,-0.6059907834101176,0.44552418947973627,0.3326045494720292,5.313227323774033,3.2685632206838853,0
2012-11-02,1.2941,1.29493,1.2819999999999998,1.28345,47656,1.310103372524507,1.2846476274754934,1.2973755000000002,0.008384267481700009,-1.7115944248736477,-0.29985007496251675,-1.19403214879597,3.8869057736982224,2.5455620450786602,0
2012-11-05,1.2817100000000001,1.28411,1.2766,1.2794299999999998,43066,1.3115532576981093,1.2818787423018916,1.2967160000000004,0.008340554107615014,-1.4655823051923127,-1.020408163265326,-2.5463491918407364,3.7445773363064982,2.0262834723528895,0
2012-11-06,1.27942,1.28251,1.2762200000000001,1.28129,48186,1.312311801183638,1.2797341988163626,1.2960230000000004,0.008238026402234259,-1.2249649239118672,-1.070146315098636,-2.308683486203564,3.796924871599615,2.4925407757593274,1
2012-11-07,1.28128,1.28748,1.2735100000000001,1.27701,68211,1.3133889291798655,1.276828070820135,1.2951085000000002,0.008524625082122535,-1.2549874733228146,-1.4120281015980791,-2.1178256070640207,2.399185303386279,3.276182773958759,0
2012-11-08,1.2770000000000001,1.27793,1.27158,1.27464,52020,1.3144496843180247,1.2737603156819763,1.2941050000000005,0.008415893828016413,-1.4809089503787343,-1.550154088560375,-2.303229119560962,1.7481680157095674,3.0978533413138782,0
2012-11-09,1.27463,1.2788700000000002,1.26886,1.27125,55654,1.3143639163097587,1.2704490836902422,1.2924065000000005,0.008495599136615597,-1.7672240595926318,-2.602626377162475,-1.9619184230617888,1.1932243325426313,2.2464047871827053,0
2012-11-12,1.27114,1.27376,1.26962,1.27082,38018,1.3123540146403523,1.2683659853596485,1.2903600000000004,0.00827781917978482,-1.4998023516280783,-3.1202591957308874,-2.080411767425368,1.572153618670829,1.6818690990558522,0
2012-11-13,1.27083,1.27268,1.2660200000000001,1.27026,55061,1.3108868171642662,1.2662061828357347,1.2885465000000005,0.008196928220795572,-1.9959417651007276,-2.7760556588826915,-1.752621971970433,1.6419415238369477,2.021540611522052,0
2012-11-14,1.27025,1.27653,1.26991,1.27342,52868,1.3094466395611226,1.2647653604388784,1.2871060000000005,0.008118081809755786,-1.7073961436929714,-2.212358799904779,-1.280679721537426,1.3619250025869378,1.226559829569397,1
2012-11-15,1.2734299999999998,1.28004,1.2716100000000001,1.27796,50506,1.3074838187202762,1.264324181279725,1.2859040000000006,0.008133677719267995,-1.247961919774989,-1.8463901689708022,-0.7116663558953366,2.005044538807831,1.7475975509749058,1
2012-11-16,1.27795,1.27831,1.26892,1.27409,48351,1.3044276345164323,1.2642093654835689,1.2843185000000006,0.008196493833304595,-0.729284350773309,-2.4283963853576447,-1.3228312305893264,1.887260194003956,1.8001534085461295,0
2012-11-19,1.27481,1.28183,1.2739,1.28118,45173,1.30251663364238,1.2643923663576213,1.2834545000000006,0.008183169141639364,0.13677965969221767,-1.3308072639896464,-0.34845915716441667,1.860420741306118,2.6520735850266113,1
2012-11-20,1.2812,1.28281,1.27635,1.28154,52723,1.3006717787355477,1.2646732212644534,1.2826725000000005,0.008097010684557392,0.019511585979743964,-1.205692348016474,-0.5517401932254818,1.7814170326659267,2.506798912174046,1
2012-11-21,1.28155,1.28319,1.2735100000000001,1.2827600000000001,50423,1.2994846717515698,1.264812328248431,1.2821485000000004,0.008176160150329518,0.4502705538719465,-0.8103677584980222,-0.7013360994565687,2.0923698934316097,2.168805205769682,1
2012-11-22,1.28274,1.2897399999999999,1.28249,1.2882,42073,1.2986137050151656,1.265123294984835,1.2818685000000003,0.00812985214281304,1.0638297872340439,-0.4328335136806345,-0.169716132332079,2.246210016667989,1.983944772550951,1
2012-11-23,1.28819,1.2988899999999999,1.28672,1.29731,41689,1.299289757268596,1.2647662427314048,1.2820280000000004,0.008331859535672378,2.0499508357915417,0.2464995518189815,-0.33036009250082365,2.7198011021726645,2.654776223333542,1
2012-11-26,1.2966600000000001,1.29831,1.2942799999999999,1.29706,44055,1.3005226326441417,1.2642223673558595,1.2823725000000006,0.00811676655888877,2.064808548811007,0.5340381500112437,-0.47954822720610346,1.2149919234640991,3.1500258459581016,0
2012-11-27,1.29705,1.30074,1.29142,1.29413,56090,1.3001381462239665,1.2644068537760342,1.2822725000000004,0.00817692823094433,1.879142852644345,-0.15430550947821606,-0.6357445044187363,1.4454922434133695,2.028539892778306,0
2012-11-28,1.2941200000000002,1.2953299999999999,1.28787,1.2951,53664,1.3000517083578595,1.2644492916421413,1.2822505000000004,0.008141081819397104,1.7025019239528139,-0.03396267193602637,-0.12030910184629956,0.7585482553390069,1.9378502613185637,1
2012-11-29,1.29509,1.30124,1.29379,1.2977,48300,1.3007701744811748,1.264089825518826,1.2824300000000004,0.008106527728427246,1.5446492847976534,0.27741073015431317,0.7241708515410993,0.6109379603355591,3.4972285361087985,1
2012-11-30,1.2977299999999998,1.3026200000000001,1.29669,1.2984799999999999,53592,1.3028134996689067,1.2635495003310946,1.2831815000000006,0.007997701342005895,1.9143074665054989,1.1710623709532804,0.8677008645936023,-0.03695263903432422,3.3089610069297866,1
2012-12-03,1.29819,1.3074299999999999,1.29819,1.3051700000000002,47384,1.3062095673840997,1.2627274326159013,1.2844685000000005,0.008059816274905596,1.8724925459342308,2.0118333945585394,0.9708963191038403,-0.5857441006657201,4.391886487610596,1
2012-12-04,1.30516,1.31067,1.30446,1.30926,48443,1.3100693536871932,1.2616646463128083,1.2858670000000008,0.007967325461160319,2.163022613418246,2.1829562394149686,1.0894490985600176,-0.17612479699901903,4.823820465808932,1
2012-12-05,1.30928,1.31241,1.30589,1.30655,46849,1.3127781466536623,1.261909853346339,1.2873440000000007,0.007894959188102308,1.8545947800056108,2.3132160280655687,0.8685246661005331,0.14640053961246616,4.800673778775983,0
2012-12-06,1.30656,1.30851,1.29491,1.29663,51983,1.3134840241758239,1.2634029758241776,1.2884435000000007,0.008180211228697196,0.6544014904517883,1.725192995669362,0.14829575735106099,-0.6177712713364827,4.2147903455260085,0
2012-12-07,1.2966600000000001,1.29712,1.28757,1.29255,47155,1.3133148086386786,1.2657021913613227,1.2895085000000006,0.008248700667262333,-0.36691307397614104,1.6755162241887982,-0.970717580178051,-0.3192744603567399,2.060072959272298,0
2012-12-10,1.28884,1.2945,1.28846,1.2939399999999999,43279,1.3129236693241242,1.268405330675877,1.2906645000000005,0.00813826563389922,-0.2405439995065944,1.8192977762389488,-1.3577282256527619,-0.29896287620780276,2.169827708731403,1
2012-12-11,1.29395,1.30134,1.29275,1.3004200000000001,44492,1.312718535992377,1.2716264640076242,1.2921725000000006,0.008160852352204252,0.4860408150649571,2.37431706894653,-0.4676509532884693,0.5800822943414954,3.422990663124926,1
2012-12-12,1.30041,1.30959,1.29944,1.30722,45339,1.3135009672263407,1.2742240327736605,1.2938625000000006,0.008260309734594044,0.9358350706509252,2.654269604686596,0.38318883760933553,1.3395971905670176,3.6965937395884545,1
2012-12-13,1.30721,1.30988,1.30397,1.30756,43220,1.3144174625163478,1.2762675374836532,1.2953425000000005,0.008142794247864335,0.759805810279724,2.316191430091714,0.42703533026115453,1.5880415190502837,4.380173865840727,1
2012-12-14,1.3075700000000001,1.31714,1.30651,1.31606,46155,1.3159274435736052,1.2789545564263958,1.2974410000000005,0.008267154535471114,1.353890702975799,3.2941158002966873,0.7857252259151428,1.927708977129259,6.219531880548821,1
2012-12-17,1.31684,1.31866,1.31429,1.3162200000000002,45282,1.3178240687830867,1.2805619312169143,1.2991930000000005,0.008072296808697556,0.8466330056620978,2.7349786915187706,1.3677741324338233,2.376989250657261,7.123847349616266,1
2012-12-18,1.3162399999999999,1.32368,1.3154299999999999,1.32273,40661,1.320710736173922,1.281794263826079,1.3012525000000006,0.008081181968262683,1.0288254433802202,3.214101783791381,1.969657256510273,2.644628099173545,7.439446366782013,1
2012-12-19,1.32274,1.3306799999999999,1.32217,1.3225200000000001,48938,1.3228588887972523,1.283622111202749,1.3032405000000007,0.00810262286984954,1.222303011748501,3.099566559605851,2.2640809130555963,2.3764920809400825,7.974919173116507,0
2012-12-20,1.32251,1.3293700000000002,1.3187799999999998,1.32429,50738,1.3254221749759423,1.284667825024059,1.3050450000000007,0.008226991726357078,2.1332222762083264,2.801583605030271,2.3566238985932837,2.6271127333596853,8.215730337078659,1
2012-12-21,1.3243,1.32512,1.31572,1.31864,57582,1.3269844090210294,1.2852385909789716,1.3061115000000005,0.008285642140039228,2.018490580635174,1.6441714008217059,1.8947238277748486,1.3083796221602555,8.064873015742943,0
2012-12-24,1.31738,1.32322,1.317,1.31843,31912,1.3282767940692464,1.286083205930755,1.3071800000000007,0.008182360033037272,1.8926689027312027,1.6475722017485612,2.1904090158661225,1.1601230712570318,7.6445133899412046,0
2012-12-25,1.31853,1.31853,1.31853,1.31853,1,1.3291563272281057,1.2876436727718956,1.3084000000000007,0.0077782420313854085,1.3926269974315872,1.8854365481056754,1.7282217061560166,1.2377054844480548,7.454403207667101,1
2012-12-26,1.31809,1.32528,1.31691,1.32229,28855,1.3304147796882593,1.289104220311742,1.3097595000000006,0.007807829929816138,1.1528281391043524,2.0994517797853485,2.0647760779288986,1.976616846359093,7.565342596132725,1
2012-12-27,1.3223,1.3282200000000002,1.3200100000000001,1.32349,41610,1.3317518586431976,1.2903461413568036,1.3110490000000006,0.007827938433325334,1.2182997338554253,1.9873622562996054,2.27028614259993,2.725925006015356,7.760263153609426,1
2012-12-28,1.32346,1.32551,1.31647,1.32151,44165,1.3325375376161384,1.2918634623838627,1.3122005000000005,0.007888541511659065,0.4141148579851949,1.7736122235228968,2.9654446998324815,2.656702736714545,7.625337980910196,0
2012-12-31,1.32128,1.32331,1.3170899999999999,1.31904,43387,1.3331706243738999,1.292617375626101,1.3128940000000004,0.007805114436076117,0.21424989743354622,1.0626968134419137,3.095909897376187,2.0439108167906954,8.516519678820572,0
2013-01-01,1.31855,1.31855,1.31855,1.31855,1,1.3337063581428177,1.293010641857183,1.3133585000000003,0.0074393587142723054,-0.3160130941310661,0.7095611261323205,2.908006774422658,1.806740531984719,8.831661920680139,0
2013-01-02,1.32045,1.32982,1.31555,1.3184799999999999,70624,1.3341685325957697,1.2937414674042311,1.3139550000000004,0.00778089077855869,-0.30547742189156046,0.9130917301289482,3.247429542446801,1.7895468231297753,9.339392632643918,0
2013-01-03,1.31847,1.31891,1.30454,1.30475,52233,1.3334618595618166,1.295260140438184,1.3143610000000003,0.008110346239630755,-1.4755076305038843,0.6262387882433792,2.3622356116236807,0.7754632311482917,7.329412248591304,0
2013-01-04,1.3047600000000001,1.30881,1.29962,1.30677,52222,1.331781322667309,1.2983626773326915,1.3150720000000002,0.00816432892764922,-0.9001698719893259,1.1001508645700282,2.7941002949852507,0.11875392654111493,6.400631839499726,1
2013-01-07,1.30745,1.3118,1.30155,1.31152,51866,1.3297104315289645,1.3021915684710366,1.3159510000000005,0.008268612481266762,-0.5241082196248548,1.3586410498168504,3.202656552462187,-0.01753382885457995,6.451953280358438,1
2013-01-08,1.3115299999999999,1.31384,1.3055,1.30797,55441,1.3287078703797999,1.303949129620201,1.3163285000000005,0.008272181857203414,-0.8008919023457868,0.5805816582334896,2.96868357659063,0.11021560928567334,6.696414004633425,0
2013-01-09,1.30798,1.30945,1.30356,1.30629,51678,1.3288040407282626,1.3037599592717386,1.3162820000000006,0.008153072764343242,-1.2100220072752583,-0.07114334236013045,2.5812379262144427,0.31177288190257885,6.181720639875142,0
2013-01-10,1.3063,1.32718,1.30374,1.32712,55348,1.329958557398393,1.3045614426016081,1.3172600000000005,0.008917419126126086,0.2742748339617241,1.4959160573893375,3.8467557670036694,1.9293394777265942,8.563201465920626,1
2013-01-11,1.32711,1.33643,1.32471,1.33415,58743,1.3328187587325424,1.3035102412674588,1.3181645000000006,0.009057548169819778,0.9564816005932597,1.3745573910004056,4.713952703498184,2.1710828610813198,9.542420336144113,1
2013-01-14,1.33604,1.34025,1.3335,1.33802,59857,1.3362276216633924,1.302281378336609,1.3192545000000007,0.008942170761328791,1.438925278990781,1.6562580723587104,4.436535069233051,3.0466860742726034,8.028548822038138,1
2013-01-15,1.3380100000000001,1.33922,1.32627,1.33039,69198,1.3372410267773343,1.3020339732226671,1.3196375000000007,0.009142562223262351,0.8979560881270979,0.5791053351780031,3.8118201538773713,2.560168981945448,7.297303836568775,0
2013-01-16,1.3304,1.33233,1.32554,1.32874,64356,1.3379597912085814,1.3019372087914198,1.3199485000000006,0.009024934112099238,0.7781688004368787,0.47031424855577925,3.5844585113349265,2.745043456744308,7.177195586242504,0
2013-01-17,1.32873,1.3386200000000001,1.32687,1.3375299999999999,62021,1.3401221821161153,1.3010988178838858,1.3206105000000006,0.009161187406494284,2.5123586894040857,0.9997810147324167,3.8293743207576365,3.379965991652483,8.180266744312071,1
2013-01-18,1.33752,1.33968,1.3279100000000001,1.33187,60232,1.3413601583028496,1.3011838416971517,1.3212720000000007,0.00929162803616956,1.9207664699985556,1.0033064369350297,2.6639739152554247,2.917040150836085,8.247791350709957,0
2013-01-21,1.33085,1.3330600000000001,1.32987,1.3311899999999999,37280,1.3424030202752144,1.3014169797247868,1.3219100000000006,0.008986546634361084,1.4997865072587422,0.9678177832725198,2.631335481781858,3.1794259671205993,8.336927772126133,0
2013-01-22,1.3312,1.33701,1.32657,1.33217,59096,1.3434934837750903,1.301690516224911,1.3225920000000007,0.00905921930264303,1.8501953408717324,1.0344853738633248,2.939426487292627,2.7805852807974563,8.034222690779336,1
2013-01-23,1.33219,1.33531,1.32633,1.33166,54394,1.3443307030784941,1.3017902969215076,1.3230605000000009,0.009055258337510879,1.9421414846626794,0.7086191380105802,2.8229480349007914,2.7880266143847474,8.084899151820135,0
2013-01-24,1.33165,1.33912,1.3284799999999999,1.33754,63440,1.345951776532301,1.3015742234677008,1.323763000000001,0.009134495420635345,0.7851588401953005,1.0615871672623063,3.070047006241803,3.355974376212212,8.847512247522008,1
2013-01-25,1.33755,1.34771,1.3348200000000001,1.34582,62229,1.3491180752033958,1.3008389247966057,1.3249785000000007,0.00932227064960357,0.8747142375295183,1.8395623188625174,3.6458012445320813,4.859558221979823,8.935350444784405,1
2013-01-28,1.34648,1.3475700000000002,1.34233,1.3453700000000002,51468,1.3518272521529224,1.300762747847079,1.3262950000000007,0.009118157117123398,0.5493191432116253,1.9961487142164138,3.0800585364358675,5.153857577202374,9.091425096290308,0
2013-01-29,1.34538,1.3495700000000002,1.34131,1.34904,55327,1.354913216965386,1.3007257830346157,1.3278195000000008,0.009075249261267236,1.4018445718924568,2.3123886086989422,3.0383575454837026,5.287639800513543,9.285332382819456,1
2013-01-30,1.34903,1.3586,1.34808,1.35648,58107,1.3591553471765374,1.3002836528234643,1.3297195000000008,0.009147486798203878,2.0876920992820174,2.882106668284694,3.821514676055245,6.2231305941222015,8.771620332133196,1
2013-01-31,1.3565200000000002,1.35924,1.354,1.35761,52290,1.3618482273100139,1.3028767726899877,1.3323625000000008,0.008952112458293679,1.5012747377628988,4.051350833492999,4.702960752103532,6.509288897257264,8.371250219518817,1
2013-02-01,1.35758,1.37093,1.3571799999999998,1.3639,58660,1.3652971867139716,1.30514081328603,1.3352190000000008,0.009192006835379001,2.4048893660792556,4.371848144662022,5.520095934393238,7.288102261553581,8.568290003661659,1
2013-02-04,1.3649799999999999,1.36579,1.3504,1.35121,55058,1.3659742881539687,1.3084327118460326,1.3372035000000007,0.009501906493610051,1.5039175474575495,3.026259607173356,4.4260166622872905,6.325836861239196,7.997442353035211,0
2013-02-05,1.35122,1.3596,1.34572,1.35816,65009,1.3665361870589718,1.3128898129410298,1.3397130000000008,0.009720811168929543,1.9509522057995567,3.8372439734856267,4.4401039664108435,6.919843181710839,8.675404484132695,1
2013-02-06,1.35817,1.3594700000000002,1.34921,1.35209,61340,1.3644913437362696,1.3195146562637319,1.3420030000000007,0.009747770610483073,1.5341753901145898,3.50611273147617,3.432475023331954,6.177851769251308,7.623914479706439,0
2013-02-07,1.3521,1.3576,1.33692,1.33962,66102,1.3640988664007911,1.3211571335992105,1.3426280000000008,0.010294382079958909,0.15550936794414238,0.9418892036891882,2.451895132919329,4.824877147954557,6.926662622521637,0
2013-02-08,1.33958,1.3427799999999999,1.33522,1.3363399999999999,54659,1.36405609833574,1.3214189016642612,1.3427375000000006,0.010157662975960952,-0.7044032634379156,0.16414945845668885,1.5409631779705981,4.8858400897895695,6.86530879895081,0
